timestamp,open,high,low,close,volume
2026-01-01 20:00:00,1.87137,1.87853,1.86489,1.8769,1911062.57999099
2026-01-02 00:00:00,1.8769,1.89,1.86677,1.88621,1431933.84843672
2026-01-02 04:00:00,1.88634,1.88808,1.86856,1.86937,777908.09018541
2026-01-02 08:00:00,1.86937,1.90604,1.86887,1.88897,1774551.38656354
2026-01-02 12:00:00,1.88908,1.9237,1.88646,1.91689,4272402.31732114
2026-01-02 16:00:00,1.91689,1.99664,1.91432,1.99054,8939069.71082478
2026-01-02 20:00:00,1.99205,2.03,1.9775,2.006,5093575.7222262
2026-01-03 00:00:00,2.00613,2.043,2.00596,2.03954,3282445.94978231
2026-01-03 04:00:00,2.03942,2.05537,1.98332,1.99298,4903870.08021802
2026-01-03 08:00:00,1.9931,2.02077,1.99163,1.99857,1453805.2513067
2026-01-03 12:00:00,1.99834,2.01721,1.99286,2.00528,2201623.16292432
2026-01-03 16:00:00,2.00529,2.00965,1.99575,2.00657,4262368.7224705
2026-01-03 20:00:00,2.00753,2.01795,1.99849,2.01737,1562839.37553997
2026-01-04 00:00:00,2.0171,2.06028,2.0156,2.05718,4186023.2809315
2026-01-04 04:00:00,2.05719,2.0799,2.05189,2.07053,2857055.12309959
2026-01-04 08:00:00,2.07195,2.096,2.06041,2.09433,1674432.65845355
2026-01-04 12:00:00,2.09344,2.11903,2.0798,2.08955,4610105.02524145
2026-01-04 16:00:00,2.08981,2.10257,2.07179,2.08368,4529916.53654923
2026-01-04 20:00:00,2.08352,2.10168,2.07882,2.09055,2341442.3969066
2026-01-05 00:00:00,2.09002,2.16507,2.08671,2.1421,9919083.29404974
2026-01-05 04:00:00,2.1419,2.14501,2.10838,2.13298,1867563.30128685
2026-01-05 08:00:00,2.13296,2.1517,2.125,2.13273,2089840.12331173
2026-01-05 12:00:00,2.13265,2.1687,2.111,2.16496,13841479.86915394
2026-01-05 16:00:00,2.16459,2.2807,2.1643,2.27761,23556415.32308014
2026-01-05 20:00:00,2.27777,2.36964,2.27622,2.34735,16132886.9410543
2026-01-06 00:00:00,2.3482,2.41622,2.31583,2.38621,12625892.94315618
2026-01-06 04:00:00,2.38611,2.40629,2.31996,2.32933,5525622.22976308
2026-01-06 08:00:00,2.33091,2.37647,2.32462,2.37647,2975933.13089082
2026-01-06 12:00:00,2.37647,2.39728,2.33352,2.34827,12476208.45617484
2026-01-06 16:00:00,2.34827,2.35415,2.20259,2.2266,22368679.03535623
2026-01-06 20:00:00,2.22677,2.30994,2.22677,2.30245,12615498.26461032
2026-01-07 00:00:00,2.30277,2.31951,2.25549,2.26517,7099835.62036055
2026-01-07 04:00:00,2.26519,2.2842,2.24126,2.2781,2431153.55324833
2026-01-07 08:00:00,2.27856,2.28845,2.2317,2.24879,2359082.52842692
2026-01-07 12:00:00,2.24952,2.25455,2.18115,2.19392,8133747.82818405
2026-01-07 16:00:00,2.19381,2.22169,2.16841,2.19158,7345161.38638726
2026-01-07 20:00:00,2.19236,2.1955,2.15,2.16342,3803411.04147224
2026-01-08 00:00:00,2.16373,2.18926,2.14181,2.14824,6895770.99378827
2026-01-08 04:00:00,2.14802,2.16931,2.09579,2.1163,5918534.79195846
2026-01-08 08:00:00,2.11654,2.13106,2.07902,2.08915,2814129.49566866
2026-01-08 12:00:00,2.08873,2.12856,2.06335,2.12504,5215828.01329131
2026-01-08 16:00:00,2.12603,2.16715,2.11003,2.133,6043157.5950026
2026-01-08 20:00:00,2.13202,2.14523,2.11149,2.12151,4149752.5550251
2026-01-09 00:00:00,2.1213,2.14051,2.10711,2.13309,2817932.44912404
2026-01-09 04:00:00,2.13325,2.14415,2.11756,2.11757,1093395.00180507
2026-01-09 08:00:00,2.11782,2.12438,2.07024,2.10071,3305914.01009284
2026-01-09 12:00:00,2.10071,2.16,2.0775,2.115,7374363.75954201
2026-01-09 16:00:00,2.11661,2.14409,2.07502,2.08115,5069712.47301223
2026-01-09 20:00:00,2.08036,2.09886,2.07484,2.09316,4042076.07638353
2026-01-10 00:00:00,2.09313,2.09874,2.08501,2.08841,2536017.86235211
2026-01-10 04:00:00,2.08842,2.09779,2.07716,2.09773,1229685.38289832
