timestamp,open,high,low,close,volume
2026-01-01 20:00:00,2990.09,3006.0,2983.74,2999.8,3442.39834066
2026-01-02 00:00:00,3000.22,3030.07,2989.3,3018.91,2342.20102758
2026-01-02 04:00:00,3018.7,3033.0,3004.81,3014.57,3706.72616819
2026-01-02 08:00:00,3014.12,3064.86,3012.37,3044.45,5258.68411687
2026-01-02 12:00:00,3044.45,3106.13,3018.5,3084.08,9731.36119507
2026-01-02 16:00:00,3084.09,3147.65,3077.58,3121.85,7574.30693297
2026-01-02 20:00:00,3122.35,3143.16,3109.71,3124.04,4840.53414249
2026-01-03 00:00:00,3124.04,3135.3,3118.07,3124.33,5199.64903661
2026-01-03 04:00:00,3124.19,3126.2,3075.13,3088.4,2654.82486446
2026-01-03 08:00:00,3089.06,3108.94,3083.45,3097.6,1614.68493207
2026-01-03 12:00:00,3096.77,3113.31,3092.0,3099.0,2083.4001434
2026-01-03 16:00:00,3099.01,3116.23,3096.44,3110.53,2432.63168097
2026-01-03 20:00:00,3110.54,3128.52,3106.0,3125.5,1652.55700322
2026-01-04 00:00:00,3125.5,3164.79,3125.23,3146.36,3783.53376472
2026-01-04 04:00:00,3146.23,3160.0,3132.64,3139.54,1515.30995506
2026-01-04 08:00:00,3139.84,3146.13,3124.19,3137.11,1179.33002052
2026-01-04 12:00:00,3137.77,3144.94,3116.41,3133.94,2388.60589774
2026-01-04 16:00:00,3133.94,3141.38,3118.26,3131.12,1428.04469544
2026-01-04 20:00:00,3131.13,3154.02,3129.8,3143.42,1457.58732123
2026-01-05 00:00:00,3143.18,3218.0,3143.1,3184.2,4416.62296902
2026-01-05 04:00:00,3184.2,3186.65,3133.98,3156.01,1826.15974024
2026-01-05 08:00:00,3156.01,3181.48,3151.36,3178.81,3137.05530274
2026-01-05 12:00:00,3178.81,3202.93,3134.18,3194.99,8021.6893172
2026-01-05 16:00:00,3194.44,3228.58,3159.91,3222.55,5120.4969606
2026-01-05 20:00:00,3222.56,3264.6,3220.13,3224.67,9122.47325808
2026-01-06 00:00:00,3224.83,3246.31,3203.16,3224.25,3203.49415062
2026-01-06 04:00:00,3224.56,3252.25,3210.91,3217.84,2185.84821828
2026-01-06 08:00:00,3217.84,3240.99,3213.01,3236.94,1073.47001247
2026-01-06 12:00:00,3236.75,3308.21,3228.15,3270.85,10270.6658473
2026-01-06 16:00:00,3271.12,3278.23,3181.17,3222.11,6114.22383678
2026-01-06 20:00:00,3221.65,3299.18,3221.65,3295.29,3712.83111339
2026-01-07 00:00:00,3295.36,3295.36,3238.27,3264.27,1971.18632661
2026-01-07 04:00:00,3264.75,3268.71,3245.38,3252.64,667.36889887
2026-01-07 08:00:00,3252.65,3260.66,3193.42,3218.58,1893.96477588
2026-01-07 12:00:00,3218.23,3225.88,3142.58,3161.81,5563.20963852
2026-01-07 16:00:00,3161.92,3175.79,3123.0,3142.29,5712.23792755
2026-01-07 20:00:00,3142.11,3177.39,3125.45,3166.37,3280.09058056
2026-01-08 00:00:00,3166.38,3180.0,3130.26,3139.15,3784.33490557
2026-01-08 04:00:00,3139.15,3157.17,3086.73,3123.54,5210.31887257
2026-01-08 08:00:00,3123.61,3132.33,3093.73,3116.92,1196.1855695
2026-01-08 12:00:00,3116.93,3116.93,3050.33,3100.21,4311.85914402
2026-01-08 16:00:00,3100.69,3135.65,3087.59,3108.34,3457.98113126
2026-01-08 20:00:00,3108.34,3126.4,3085.78,3103.77,3320.65695027
2026-01-09 00:00:00,3103.83,3145.45,3078.49,3116.59,3187.69629496
2026-01-09 04:00:00,3116.6,3120.88,3107.48,3108.8,752.42217538
2026-01-09 08:00:00,3107.24,3111.0,3063.73,3086.57,1926.64872201
2026-01-09 12:00:00,3086.65,3139.42,3056.63,3108.22,5633.83889327
2026-01-09 16:00:00,3108.42,3141.26,3066.0,3076.75,6101.71075888
2026-01-09 20:00:00,3076.76,3088.85,3062.92,3084.39,4776.45586425
2026-01-10 00:00:00,3084.39,3089.6,3076.0,3082.45,1121.1484349
2026-01-10 04:00:00,3082.45,3088.64,3075.27,3088.4,297.15697576
2026-01-10 08:00:00,3088.41,3099.28,3082.87,3091.97,886.8311149
2026-01-10 12:00:00,3091.97,3098.37,3085.75,3091.51,424.98232665
2026-01-10 16:00:00,3091.42,3094.95,3087.44,3087.45,2336.04148371
2026-01-10 20:00:00,3087.45,3089.04,3074.11,3081.4,764.94866996
2026-01-11 00:00:00,3081.4,3093.33,3080.42,3093.33,468.60937289
2026-01-11 04:00:00,3093.33,3097.19,3086.14,3090.81,3041.91121798
2026-01-11 08:00:00,3090.81,3104.96,3089.17,3100.58,1077.70649101
2026-01-11 12:00:00,3100.58,3125.99,3100.58,3113.4,1286.62792292
2026-01-11 16:00:00,3113.83,3142.42,3111.89,3120.6,5687.94900582
2026-01-11 20:00:00,3119.71,3121.17,3088.18,3118.03,8355.90693615
2026-01-12 00:00:00,3118.54,3166.62,3094.17,3148.05,2902.38643903
2026-01-12 04:00:00,3148.05,3162.36,3129.86,3130.78,2441.70208338
2026-01-12 08:00:00,3130.75,3142.47,3096.98,3112.0,3984.82873056
2026-01-12 12:00:00,3112.01,3128.78,3061.56,3127.01,9909.56014134
2026-01-12 16:00:00,3127.01,3143.5,3082.21,3118.55,7177.58305454
2026-01-12 20:00:00,3118.56,3124.76,3082.66,3091.93,1988.11554296
2026-01-13 00:00:00,3091.93,3114.22,3088.58,3112.14,5157.86164766
2026-01-13 04:00:00,3112.14,3141.34,3108.7,3119.01,1920.90606533
2026-01-13 08:00:00,3119.02,3144.65,3118.37,3130.36,1474.75017657
2026-01-13 12:00:00,3130.36,3185.55,3127.01,3182.44,8784.26699588
2026-01-13 16:00:00,3182.1,3243.88,3170.03,3214.96,14125.3256386
2026-01-13 20:00:00,3214.96,3374.84,3189.33,3323.63,11700.89977021
2026-01-14 00:00:00,3323.57,3356.87,3313.59,3349.74,4301.55489566
2026-01-14 04:00:00,3349.75,3362.23,3320.88,3334.18,3415.19985245
2026-01-14 08:00:00,3334.18,3340.92,3281.44,3283.71,7958.39172296
2026-01-14 12:00:00,3283.72,3360.8,3279.18,3345.03,7669.39521453
2026-01-14 16:00:00,3345.03,3402.64,3315.94,3366.74,15616.55865059
2026-01-14 20:00:00,3367.2,3392.38,3348.09,3354.58,10009.88976528
2026-01-15 00:00:00,3354.59,3355.5,3277.35,3285.64,5419.30403533
2026-01-15 04:00:00,3285.15,3333.69,3283.56,3328.42,2634.50581773
2026-01-15 08:00:00,3329.03,3376.34,3321.27,3348.22,2458.5968572
2026-01-15 12:00:00,3348.42,3382.71,3284.72,3330.78,4600.60238526
2026-01-15 16:00:00,3329.65,3336.5,3272.92,3294.38,5915.68931166
2026-01-15 20:00:00,3294.36,3321.97,3276.9,3317.62,5492.33551756
2026-01-16 00:00:00,3317.62,3325.9,3290.82,3293.75,2016.57159397
2026-01-16 04:00:00,3293.75,3315.44,3276.23,3308.03,2406.01961141
2026-01-16 08:00:00,3308.04,3318.23,3292.77,3300.6,1159.37287444
2026-01-16 12:00:00,3300.8,3317.58,3251.53,3262.83,4767.05140016
2026-01-16 16:00:00,3262.91,3286.8,3258.5,3274.92,5409.37022488
