timestamp,open,high,low,close,volume
2026-04-19 08:00:00,9.17994,9.19013,9.16855,9.17111,769.4843852
2026-04-19 08:30:00,9.16997,9.18929,9.16528,9.17651,1274.05515543
2026-04-19 09:00:00,9.17549,9.18158,9.1587,9.16752,369.51378908
2026-04-19 09:30:00,9.16145,9.16282,9.12947,9.1347,653.04853801
2026-04-19 10:00:00,9.13023,9.14252,9.11962,9.14117,1517.77586537
2026-04-19 10:30:00,9.13972,9.16021,9.13971,9.15276,10325.94801528
2026-04-19 11:00:00,9.16028,9.22295,9.16028,9.20999,1884.57637016
2026-04-19 11:30:00,9.20595,9.2306,9.20389,9.21969,1144.79840684
2026-04-19 12:00:00,9.22551,9.25455,9.22097,9.23678,1115.49452147
2026-04-19 12:30:00,9.23635,9.26993,9.23635,9.25379,1873.88657883
2026-04-19 13:00:00,9.25072,9.38291,9.25072,9.33547,41346.40341367
2026-04-19 13:30:00,9.34216,9.34216,9.31171,9.31726,2202.21125899
2026-04-19 14:00:00,9.30828,9.31617,9.26804,9.30774,1697.18835256
2026-04-19 14:30:00,9.32789,9.35401,9.30735,9.32588,1335.28199217
2026-04-19 15:00:00,9.32587,9.32587,9.27333,9.28863,2402.51484676
2026-04-19 15:30:00,9.28153,9.29425,9.20905,9.29425,11401.90540214
2026-04-19 16:00:00,9.29425,9.30114,9.25138,9.26092,2009.23706852
2026-04-19 16:30:00,9.24573,9.27079,9.21274,9.23,1610.11962194
2026-04-19 17:00:00,9.22624,9.23483,9.17297,9.21178,6012.64085718
2026-04-19 17:30:00,9.21198,9.21612,9.13684,9.13684,3835.98741488
2026-04-19 18:00:00,9.13334,9.15786,9.11426,9.14778,4010.97920375
2026-04-19 18:30:00,9.14174,9.14446,9.12,9.1421,8386.88704629
2026-04-19 19:00:00,9.15,9.20594,9.15,9.19087,3711.8566071
2026-04-19 19:30:00,9.189,9.20561,9.17029,9.18726,1460.23790463
2026-04-19 20:00:00,9.1581,9.163,9.14741,9.15236,610.6798417
2026-04-19 20:30:00,9.16819,9.17711,9.12,9.13371,2953.02654466
2026-04-19 21:00:00,9.13338,9.1346,9.12014,9.13459,3014.75743288
2026-04-19 21:30:00,9.13967,9.15671,9.09373,9.10424,2127.55575468
2026-04-19 22:00:00,9.09,9.09,9.01001,9.047,17001.09195617
2026-04-19 22:30:00,9.03757,9.09638,9.03757,9.0868,17390.22176494
