timestamp,open,high,low,close,volume
2026-05-01 19:50:00,9.17333,9.17592,9.17232,9.17233,345.52513123
2026-05-01 19:55:00,9.17067,9.17734,9.16367,9.17651,269.06797168
2026-05-01 20:00:00,9.17464,9.1756,9.17176,9.1756,71.06963892
2026-05-01 20:05:00,9.1731,9.17323,9.16603,9.16797,688.8827755
2026-05-01 20:10:00,9.16807,9.16807,9.1663,9.1663,8.24994511
2026-05-01 20:15:00,9.16552,9.16552,9.15323,9.1545,117.66714
2026-05-01 20:20:00,9.15133,9.15133,9.13583,9.14017,816.03164989
2026-05-01 20:25:00,9.14017,9.14562,9.14017,9.14463,233.01016817
2026-05-01 20:30:00,9.14463,9.14463,9.14031,9.14031,17.56414268
2026-05-01 20:35:00,9.13913,9.13913,9.13421,9.13421,88.68654131
2026-05-01 20:40:00,9.1342,9.1342,9.10581,9.11844,784.77990742
2026-05-01 20:45:00,9.11401,9.11888,9.11385,9.11869,102.74857332
2026-05-01 20:50:00,9.10999,9.11018,9.07633,9.08892,772.56835801
2026-05-01 20:55:00,9.08855,9.10344,9.08855,9.09692,801.5154262
2026-05-01 21:00:00,9.09767,9.10422,9.0883,9.10125,71.81060101
2026-05-01 21:05:00,9.09052,9.09899,9.089,9.09899,93.64245805
2026-05-01 21:10:00,9.09882,9.10712,9.09882,9.10216,398.96186866
2026-05-01 21:15:00,9.10301,9.10769,9.10274,9.10769,76.30836927
2026-05-01 21:20:00,9.10704,9.10704,9.10188,9.10296,165.89913541
2026-05-01 21:25:00,9.10051,9.10768,9.10051,9.10545,68.44655235
2026-05-01 21:30:00,9.10502,9.12268,9.10502,9.12268,184.50180321
2026-05-01 21:35:00,9.11652,9.11654,9.11401,9.11401,35.29639086
2026-05-01 21:40:00,9.114,9.11401,9.10956,9.10956,622.72249031
2026-05-01 21:45:00,9.10463,9.11087,9.10449,9.11087,208.81712621
2026-05-01 21:50:00,9.11088,9.11249,9.10199,9.1058,182.24781442
2026-05-01 21:55:00,9.10992,9.11359,9.10592,9.11359,179.3338375
2026-05-01 22:00:00,9.11217,9.11217,9.10842,9.10842,59.00618754
2026-05-01 22:05:00,9.11172,9.11795,9.11159,9.11603,187.00474379
2026-05-01 22:10:00,9.11459,9.12367,9.11459,9.12367,129.3185158
2026-05-01 22:15:00,9.12357,9.12931,9.12357,9.12931,96.87026329
2026-05-01 22:20:00,9.12808,9.13267,9.12808,9.13267,53.71394299
2026-05-01 22:25:00,9.1319,9.1319,9.12487,9.12487,330.55968495
2026-05-01 22:30:00,9.12486,9.12486,9.11602,9.11602,606.18611262
2026-05-01 22:35:00,9.10921,9.10921,9.10679,9.10679,13.59613
